mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.0023316860198974608,0.0002407465481997862,0.0011182785034179687,4.714509022136614e-05,squared_error,,,1,2,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.9355653712066603,0.9467202420957356,0.951686734965922,0.9306454154309219,0.9238613272314234,0.9376958181861326,0.010225713692042837,195
0.002129268646240234,1.0310494082085918e-05,0.001164865493774414,5.873879006436253e-05,squared_error,,,1,5,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.9334009217274472,0.9515306933267847,0.9125190293535219,0.9295245260142206,0.9345327475532395,0.9323015835950429,0.01244995420986764,223
0.0019124984741210938,2.668269279829858e-05,0.001107931137084961,1.1048842760464613e-05,squared_error,,,1,10,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.9346303003663553,0.9539538144702717,0.9541079995050803,0.9285311853166056,0.9340023356053155,0.9410451270527258,0.010813163257005669,168
0.0020790576934814455,3.9289587868781015e-05,0.001108264923095703,1.6761080467280138e-05,squared_error,,,2,2,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.9490628504098726,0.9518561919077002,0.95235517469652,0.9668719636515959,0.9331141476795118,0.9506520656690401,0.010747462616543687,98
0.0020545005798339845,2.209480427891673e-05,0.0011249065399169921,2.5303120168470736e-05,squared_error,,,2,5,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.9476243591169528,0.9535675394678141,0.9473442597196623,0.9581137369131332,0.9344230006737662,0.9482145791782657,0.007974471280879289,130
0.0019493579864501953,4.0396691708240644e-05,0.0011390209197998046,2.1919784579224774e-05,squared_error,,,2,10,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.9561800340150597,0.9543729625063077,0.9562317918412369,0.9601487449328151,0.9345139654383726,0.9522894997467584,0.009085770146383827,84
0.0019016265869140625,2.384328837871809e-05,0.001130056381225586,2.3634196962047635e-05,squared_error,,,4,2,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.9435290423197157,0.9572215459693646,0.9582421053088589,0.9617345282106011,0.9553552732711675,0.9552164990159415,0.006201211391779432,60
0.0019066333770751953,1.7433599512578243e-05,0.0011290550231933595,7.166213668012446e-06,squared_error,,,4,5,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.9437001117887671,0.9572648049281794,0.9594823421734532,0.9617345282106011,0.9553039013896549,0.9554971376981312,0.006278832743886138,49
0.0018815994262695312,7.950464248911412e-06,0.001146411895751953,2.032501256988026e-05,squared_error,,,4,10,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.9440896362881056,0.958533186239527,0.9552463011833385,0.9624219668869499,0.956291071777137,0.9553164324750117,0.006129142139817119,54
0.001793241500854492,2.253861510226951e-05,0.0011497020721435546,2.3105405158104938e-05,squared_error,,,6,2,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'min_samples_leaf': 6, 'min_samples_split': 2}",0.9583383929088253,0.9627102527086384,0.9473023552360755,0.962121320414485,0.9524880144316733,0.9565920671399395,0.005902482291497379,11
0.0017928600311279297,2.3967127721511708e-05,0.0011282920837402343,1.678209393444435e-05,squared_error,,,6,5,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'min_samples_leaf': 6, 'min_samples_split': 5}",0.9583383929088253,0.9627102527086384,0.9470867759292387,0.9620803926111179,0.9524880144316733,0.9565407657178987,0.005962955899126388,20
0.0017873287200927735,3.304884006708308e-05,0.0011434078216552735,1.8140755646223988e-05,squared_error,,,6,10,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'min_samples_leaf': 6, 'min_samples_split': 10}",0.9583383929088253,0.9624552685167355,0.9470867759292387,0.9620783357266409,0.9524880144316733,0.9564893575026228,0.005910448212544071,24
0.0003407001495361328,5.8001316276059015e-05,0.0,0.0,squared_error,,auto,1,2,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2}",,,,,,,,865
0.0002838134765625,5.941551720663231e-06,0.0,0.0,squared_error,,auto,1,5,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5}",,,,,,,,865
0.000287628173828125,1.4724620265244479e-05,0.0,0.0,squared_error,,auto,1,10,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 10}",,,,,,,,865
0.00029234886169433595,1.4150418846886755e-05,0.0,0.0,squared_error,,auto,2,2,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2}",,,,,,,,865
0.00029349327087402344,1.1733488845218927e-05,0.0,0.0,squared_error,,auto,2,5,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5}",,,,,,,,865
