mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.0023901939392089845,0.0001716313998220964,0.0011461734771728515,4.281312637075921e-05,squared_error,,,1,2,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.9306158320139224,0.9469991268316392,0.9533399093166816,0.9305109268305085,0.9282203088506399,0.9379372207686784,0.010222836281365355,192
0.002149677276611328,3.495531861558935e-05,0.0011455059051513673,2.79516069057043e-05,squared_error,,,1,5,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.9333936548037438,0.9541021128968609,0.9492295595087067,0.9318193888386974,0.9309723146243472,0.9399034061344711,0.009757796924230188,173
0.0019724369049072266,2.9130808974163944e-05,0.0011466503143310546,3.1296504982622856e-05,squared_error,,,1,10,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.9349712014964566,0.9523803011111339,0.9553252456154578,0.9287996691952354,0.9338933721377957,0.9410739579112158,0.01068077908369972,167
0.0021217823028564452,1.6731889063289714e-05,0.0011130332946777343,1.6316333584156176e-05,squared_error,,,2,2,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.9493442976157369,0.9513644771962841,0.9518276168822364,0.9683613919382823,0.9344854729326264,0.9510766513130331,0.010748742260286536,90
0.0020576953887939454,2.567651873537723e-05,0.0011252403259277345,2.220218532969017e-05,squared_error,,,2,5,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.9475790344897307,0.9535757002170836,0.9479222952248126,0.9583978770443987,0.934542787960147,0.9484035389872345,0.007995872275725973,129
0.0019156455993652344,2.4688655425269517e-05,0.0011242389678955077,6.518208725817419e-06,squared_error,,,2,10,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.9566313457705924,0.9540296788142125,0.9560993438762044,0.9601487449328151,0.9345139654383726,0.9522846157664395,0.009100901031755038,83
0.0018910884857177735,1.378001637552223e-05,0.001126241683959961,1.376846135790199e-05,squared_error,,,4,2,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.9429770453886074,0.9572648049281794,0.9585658339676238,0.9617345282106011,0.9552421505228705,0.9551568726035764,0.006444926886494796,65
0.001898193359375,1.383534612536453e-05,0.001148366928100586,2.1532035822217944e-05,squared_error,,,4,5,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.9427987239792005,0.9572648049281794,0.9588821438446253,0.9617322812176885,0.9552962521218975,0.9551948412183183,0.006546649203077808,60
0.0018577098846435547,1.7643232601448136e-05,0.0011388778686523438,2.5890720876816276e-05,squared_error,,,4,10,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.944275209637868,0.958635122759665,0.9546580592329744,0.9624219668869499,0.956268814708811,0.9552518346452537,0.0060783311701682234,55
0.001794147491455078,2.8334882087933065e-05,0.0011340141296386718,2.4102502895144318e-05,squared_error,,,6,2,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'min_samples_leaf': 6, 'min_samples_split': 2}",0.9583383929088253,0.9615114601229652,0.9473023552360755,0.9620803926111179,0.9524880144316733,0.9563441230621315,0.005660501957433117,34
0.0017735481262207032,2.2633647203237473e-05,0.00112152099609375,7.63386357070261e-06,squared_error,,,6,5,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'min_samples_leaf': 6, 'min_samples_split': 5}",0.9583383929088253,0.9615114601229652,0.9470867759292387,0.9620803926111179,0.9524880144316733,0.956301007200764,0.005729607799519799,36
0.0017747879028320312,2.692504831533643e-05,0.0011284351348876953,2.3545811364937773e-05,squared_error,,,6,10,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'min_samples_leaf': 6, 'min_samples_split': 10}",0.9583383929088253,0.9627102527086384,0.9470867759292387,0.9621192635300081,0.9524880144316733,0.9565485399016767,0.005970194047241613,21
0.0003345489501953125,5.669820394391753e-05,0.0,0.0,squared_error,,auto,1,2,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2}",,,,,,,,865
0.00030069351196289064,9.177597960860503e-06,0.0,0.0,squared_error,,auto,1,5,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5}",,,,,,,,865
0.0002985477447509766,1.2468539483337873e-05,0.0,0.0,squared_error,,auto,1,10,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 10}",,,,,,,,865
0.0003021240234375,1.2051251447572159e-05,0.0,0.0,squared_error,,auto,2,2,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2}",,,,,,,,865
0.0002928256988525391,2.8705438505730457e-06,0.0,0.0,squared_error,,auto,2,5,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5}",,,,,,,,865
